LOCATION,Country,TL,Territory level,GEO,Geography,VAR,Variable,TIME,Time,Value,Flag Codes,Flags
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2008,2008,46780,,
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2009,2009,46974,,
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2010,2010,48173,,
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2011,2011,48009,,
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2012,2012,48488,,
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2013,2013,48824,,
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2014,2014,49481,,
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2015,2015,50861,,
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2016,2016,51138,,
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2017,2017,50545,,
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2018,2018,50396,,
USA,United States,FUA,Functional Urban Area,USA83F,Hamilton (TN),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2001,2001,43704,,
USA,United States,FUA,Functional Urban Area,USA83F,Hamilton (TN),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2002,2002,44374,,
USA,United States,FUA,Functional Urban Area,USA83F,Hamilton (TN),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2003,2003,45178,,
USA,United States,FUA,Functional Urban Area,USA83F,Hamilton (TN),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2004,2004,46482,,
USA,United States,FUA,Functional Urban Area,USA83F,Hamilton (TN),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2005,2005,47081,,
USA,United States,FUA,Functional Urban Area,USA83F,Hamilton (TN),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2006,2006,46823,,
USA,United States,FUA,Functional Urban Area,USA83F,Hamilton (TN),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2007,2007,46496,,
USA,United States,FUA,Functional Urban Area,USA83F,Hamilton (TN),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2008,2008,45830,,
USA,United States,FUA,Functional Urban Area,USA83F,Hamilton (TN),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2009,2009,44851,,
USA,United States,FUA,Functional Urban Area,USA83F,Hamilton (TN),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2010,2010,45009,,
USA,United States,FUA,Functional Urban Area,USA83F,Hamilton (TN),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2011,2011,45796,,
USA,United States,FUA,Functional Urban Area,USA83F,Hamilton (TN),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2012,2012,47429,,
USA,United States,FUA,Functional Urban Area,USA83F,Hamilton (TN),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2013,2013,47819,,
USA,United States,FUA,Functional Urban Area,USA83F,Hamilton (TN),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2014,2014,47558,,
USA,United States,FUA,Functional Urban Area,USA83F,Hamilton (TN),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2015,2015,49458,,
USA,United States,FUA,Functional Urban Area,USA83F,Hamilton (TN),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2016,2016,50160,,
USA,United States,FUA,Functional Urban Area,USA83F,Hamilton (TN),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,2017,50762,,
USA,United States,FUA,Functional Urban Area,USA83F,Hamilton (TN),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2018,2018,50567,,
USA,United States,FUA,Functional Urban Area,USA24F,Jackson (MO),GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2001,2001,0.7,,
USA,United States,FUA,Functional Urban Area,USA24F,Jackson (MO),GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2002,2002,0.7,,
USA,United States,FUA,Functional Urban Area,USA24F,Jackson (MO),GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2003,2003,0.7,,
USA,United States,FUA,Functional Urban Area,USA24F,Jackson (MO),GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2004,2004,0.7,,
USA,United States,FUA,Functional Urban Area,USA24F,Jackson (MO),GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2005,2005,0.7,,
USA,United States,FUA,Functional Urban Area,USA24F,Jackson (MO),GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2006,2006,0.7,,
USA,United States,FUA,Functional Urban Area,USA24F,Jackson (MO),GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2007,2007,0.7,,
USA,United States,FUA,Functional Urban Area,USA24F,Jackson (MO),GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2008,2008,0.7,,
USA,United States,FUA,Functional Urban Area,USA24F,Jackson (MO),GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2009,2009,0.7,,
USA,United States,FUA,Functional Urban Area,USA24F,Jackson (MO),GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2010,2010,0.7,,
USA,United States,FUA,Functional Urban Area,USA24F,Jackson (MO),GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2011,2011,0.6,,
USA,United States,FUA,Functional Urban Area,USA24F,Jackson (MO),GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2012,2012,0.7,,
USA,United States,FUA,Functional Urban Area,USA24F,Jackson (MO),GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2013,2013,0.7,,
USA,United States,FUA,Functional Urban Area,USA24F,Jackson (MO),GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2014,2014,0.7,,
USA,United States,FUA,Functional Urban Area,USA24F,Jackson (MO),GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2015,2015,0.7,,
USA,United States,FUA,Functional Urban Area,USA24F,Jackson (MO),GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2016,2016,0.7,,
USA,United States,FUA,Functional Urban Area,USA24F,Jackson (MO),GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2017,2017,0.7,,
USA,United States,FUA,Functional Urban Area,USA24F,Jackson (MO),GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2018,2018,0.7,,
USA,United States,FUA,Functional Urban Area,USA71F,El Paso (CO),GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2001,2001,26598,,
USA,United States,FUA,Functional Urban Area,USA71F,El Paso (CO),GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2002,2002,26749,,
USA,United States,FUA,Functional Urban Area,USA71F,El Paso (CO),GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2003,2003,26959,,
USA,United States,FUA,Functional Urban Area,USA71F,El Paso (CO),GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2004,2004,27199,,
USA,United States,FUA,Functional Urban Area,USA71F,El Paso (CO),GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2005,2005,28414,,
USA,United States,FUA,Functional Urban Area,USA71F,El Paso (CO),GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2006,2006,28712,,
USA,United States,FUA,Functional Urban Area,USA71F,El Paso (CO),GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2007,2007,29370,,
USA,United States,FUA,Functional Urban Area,USA71F,El Paso (CO),GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2008,2008,29198,,
USA,United States,FUA,Functional Urban Area,USA71F,El Paso (CO),GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2009,2009,29697,,
USA,United States,FUA,Functional Urban Area,USA71F,El Paso (CO),GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2010,2010,30237,,
USA,United States,FUA,Functional Urban Area,USA71F,El Paso (CO),GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2011,2011,30752,,
USA,United States,FUA,Functional Urban Area,USA71F,El Paso (CO),GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2012,2012,30930,,
USA,United States,FUA,Functional Urban Area,USA71F,El Paso (CO),GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2013,2013,31344,,
USA,United States,FUA,Functional Urban Area,USA71F,El Paso (CO),GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2014,2014,31563,,
USA,United States,FUA,Functional Urban Area,USA71F,El Paso (CO),GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2015,2015,32142,,
USA,United States,FUA,Functional Urban Area,USA71F,El Paso (CO),GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2016,2016,32710,,
USA,United States,FUA,Functional Urban Area,USA71F,El Paso (CO),GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2017,2017,33745,,
USA,United States,FUA,Functional Urban Area,USA71F,El Paso (CO),GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2018,2018,34785,,
USA,United States,FUA,Functional Urban Area,USA20F,Portland,EMP_IND_TOTAL,Employment at place of work,2001,2001,1190372,,
USA,United States,FUA,Functional Urban Area,USA20F,Portland,EMP_IND_TOTAL,Employment at place of work,2002,2002,1173068,,
USA,United States,FUA,Functional Urban Area,USA20F,Portland,EMP_IND_TOTAL,Employment at place of work,2003,2003,1175081,,
USA,United States,FUA,Functional Urban Area,USA20F,Portland,EMP_IND_TOTAL,Employment at place of work,2004,2004,1205791,,
USA,United States,FUA,Functional Urban Area,USA20F,Portland,EMP_IND_TOTAL,Employment at place of work,2005,2005,1245198,,
USA,United States,FUA,Functional Urban Area,USA20F,Portland,EMP_IND_TOTAL,Employment at place of work,2006,2006,1284337,,
USA,United States,FUA,Functional Urban Area,USA20F,Portland,EMP_IND_TOTAL,Employment at place of work,2007,2007,1320463,,
USA,United States,FUA,Functional Urban Area,USA20F,Portland,EMP_IND_TOTAL,Employment at place of work,2008,2008,1320250,,
USA,United States,FUA,Functional Urban Area,USA20F,Portland,EMP_IND_TOTAL,Employment at place of work,2009,2009,1264361,,
USA,United States,FUA,Functional Urban Area,USA20F,Portland,EMP_IND_TOTAL,Employment at place of work,2010,2010,1261040,,
USA,United States,FUA,Functional Urban Area,USA20F,Portland,EMP_IND_TOTAL,Employment at place of work,2011,2011,1287422,,
USA,United States,FUA,Functional Urban Area,USA20F,Portland,EMP_IND_TOTAL,Employment at place of work,2012,2012,1312060,,
USA,United States,FUA,Functional Urban Area,USA20F,Portland,EMP_IND_TOTAL,Employment at place of work,2013,2013,1342573,,
USA,United States,FUA,Functional Urban Area,USA20F,Portland,EMP_IND_TOTAL,Employment at place of work,2014,2014,1385678,,
USA,United States,FUA,Functional Urban Area,USA20F,Portland,EMP_IND_TOTAL,Employment at place of work,2015,2015,1432241,,
USA,United States,FUA,Functional Urban Area,USA20F,Portland,EMP_IND_TOTAL,Employment at place of work,2016,2016,1474642,,
USA,United States,FUA,Functional Urban Area,USA20F,Portland,EMP_IND_TOTAL,Employment at place of work,2017,2017,1519334,,
USA,United States,FUA,Functional Urban Area,USA20F,Portland,EMP_IND_TOTAL,Employment at place of work,2018,2018,1553403,,
USA,United States,FUA,Functional Urban Area,USA99F,Mahoning,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2001,2001,17416,,
USA,United States,FUA,Functional Urban Area,USA99F,Mahoning,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2002,2002,17822,,
USA,United States,FUA,Functional Urban Area,USA99F,Mahoning,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2003,2003,17800,,
USA,United States,FUA,Functional Urban Area,USA99F,Mahoning,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2004,2004,18598,,
USA,United States,FUA,Functional Urban Area,USA99F,Mahoning,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2005,2005,19030,,
USA,United States,FUA,Functional Urban Area,USA99F,Mahoning,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2006,2006,19083,,
USA,United States,FUA,Functional Urban Area,USA99F,Mahoning,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2007,2007,18588,,
USA,United States,FUA,Functional Urban Area,USA99F,Mahoning,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2008,2008,17961,,
USA,United States,FUA,Functional Urban Area,USA99F,Mahoning,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2009,2009,15776,,
USA,United States,FUA,Functional Urban Area,USA99F,Mahoning,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2010,2010,16318,,
USA,United States,FUA,Functional Urban Area,USA99F,Mahoning,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2011,2011,16958,,
USA,United States,FUA,Functional Urban Area,USA99F,Mahoning,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2012,2012,16681,,
USA,United States,FUA,Functional Urban Area,USA99F,Mahoning,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2013,2013,16571,,
USA,United States,FUA,Functional Urban Area,USA99F,Mahoning,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2014,2014,16296,,
USA,United States,FUA,Functional Urban Area,USA99F,Mahoning,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2015,2015,16121,,
USA,United States,FUA,Functional Urban Area,USA99F,Mahoning,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2016,2016,15944,,
USA,United States,FUA,Functional Urban Area,USA99F,Mahoning,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2017,2017,15646,,
USA,United States,FUA,Functional Urban Area,USA99F,Mahoning,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2018,2018,15770,,
USA,United States,FUA,Functional Urban Area,USA39F,Oklahoma,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2001,2001,0.3,,
USA,United States,FUA,Functional Urban Area,USA39F,Oklahoma,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2002,2002,0.3,,
USA,United States,FUA,Functional Urban Area,USA39F,Oklahoma,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2003,2003,0.3,,
USA,United States,FUA,Functional Urban Area,USA39F,Oklahoma,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2004,2004,0.3,,
USA,United States,FUA,Functional Urban Area,USA39F,Oklahoma,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2005,2005,0.4,,
USA,United States,FUA,Functional Urban Area,USA39F,Oklahoma,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2006,2006,0.4,,
USA,United States,FUA,Functional Urban Area,USA39F,Oklahoma,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2007,2007,0.4,,
USA,United States,FUA,Functional Urban Area,USA39F,Oklahoma,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2008,2008,0.4,,
USA,United States,FUA,Functional Urban Area,USA39F,Oklahoma,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2009,2009,0.4,,
USA,United States,FUA,Functional Urban Area,USA39F,Oklahoma,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2010,2010,0.4,,
USA,United States,FUA,Functional Urban Area,USA39F,Oklahoma,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2011,2011,0.4,,
USA,United States,FUA,Functional Urban Area,USA39F,Oklahoma,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2012,2012,0.4,,
USA,United States,FUA,Functional Urban Area,USA39F,Oklahoma,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2013,2013,0.4,,
